model,agent,prompt,config_label,problems,passed_mean,failed_mean,errors_mean,total_mean,functional_correctness_mean,line_coverage_mean,branch_coverage_mean,mutation_score_mean,complexity_cc_mean,maintainability_mi_mean,bloat_ratio_mean,similarity_score_mean,unique_inputs_count_mean,edge_case_count_mean,test_type_count_mean,duplication_ratio_mean,diversity_score_mean,prompt_tokens_mean,completion_tokens_mean,total_tokens_mean,execution_time_mean,passed_sum,functional_correctness_sum,line_coverage_sum,mutation_score_sum,prompt_tokens_sum,completion_tokens_sum,total_tokens_sum,fc_per_1k_tokens,passed_per_1k_tokens,coverage_per_1k_tokens,mutation_per_1k_tokens,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,unique_inputs_count,edge_case_count,test_type_count,duplication_ratio,diversity_score,prompt_tokens,completion_tokens,total_tokens,elapsed_s,quality_rank
gemma-4b,adversarial,scot,gemma-4b:scot,25,2.8,2.36,0.28,5.44,0.35284,74.4966666667,53.6705555556,0.96,1.7404,45.2596,2.8476,0.33068,6.48,0.6,2.0,0.36,0.42212,1646.08,0.0,1646.08,,70.0,8.821,1340.94,24.0,41152.0,0.0,41152.0,0.2143516719,1.7010108865,32.5850505443,0.5832037325,2.8,2.36,0.28,5.44,0.35284,74.4966666667,53.6705555556,0.96,1.7404,45.2596,2.8476,0.33068,6.48,0.6,2.0,0.36,0.42212,1646.08,0.0,1646.08,,59.840594
gemma-4b,adversarial,few_shot,gemma-4b:few_shot,25,9.68,2.44,0.04,12.16,0.75768,87.2754166667,74.2633333333,0.928,2.7508,61.2872,4.684,0.28096,24.04,2.24,2.92,0.04268,0.71548,1579.4,0.0,1579.4,,242.0,18.942,2094.61,23.2,39485.0,0.0,39485.0,0.4797264784,6.1289097125,53.0482461694,0.5875648981,9.68,2.44,0.04,12.16,0.75768,87.2754166667,74.2633333333,0.928,2.7508,61.2872,4.684,0.28096,24.04,2.24,2.92,0.04268,0.71548,1579.4,0.0,1579.4,,81.743988
gemma-4b,atomic_swarm,zero_shot,gemma-4b:zero_shot,25,2.04,1.36,0.0,3.4,0.52764,62.282,36.9732,0.68668,2.2704,77.894,3.236,0.45972,3.84,0.92,3.2,0.1346,0.50568,1537.56,44.36,1581.92,,51.0,13.191,1557.05,17.167,38439.0,1109.0,39548.0,0.3335440477,1.2895721655,39.3711439264,0.4340801052,2.04,1.36,0.0,3.4,0.52764,62.282,36.9732,0.68668,2.2704,77.894,3.236,0.45972,3.84,0.92,3.2,0.1346,0.50568,1537.56,44.36,1581.92,,60.57391
gemma-4b,atomic_swarm,cot,gemma-4b:cot,25,2.04,1.52,0.0,3.56,0.48844,62.152,35.0828,0.76,2.288,77.882,3.276,0.45516,4.04,0.96,3.2,0.1292,0.51668,1356.76,0.0,1356.76,,51.0,12.211,1553.8,19.0,33919.0,0.0,33919.0,0.3600047171,1.5035820632,45.809133524,0.5601580235,2.04,1.52,0.0,3.56,0.48844,62.152,35.0828,0.76,2.288,77.882,3.276,0.45516,4.04,0.96,3.2,0.1292,0.51668,1356.76,0.0,1356.76,,60.390901
gemma-4b,atomic_swarm,scot,gemma-4b:scot,25,2.0,1.56,0.0,3.56,0.476,62.702,34.7368,0.76,2.2296,78.5464,3.1268,0.47116,4.04,0.96,3.2,0.12604,0.51752,1032.56,0.0,1032.56,,50.0,11.9,1567.55,19.0,25814.0,0.0,25814.0,0.4609901604,1.936933447,60.7248004959,0.7360347098,2.0,1.56,0.0,3.56,0.476,62.702,34.7368,0.76,2.2296,78.5464,3.1268,0.47116,4.04,0.96,3.2,0.12604,0.51752,1032.56,0.0,1032.56,,60.338249
gemma-4b,atomic_swarm,few_shot,gemma-4b:few_shot,25,1.68,1.56,0.0,3.24,0.43064,61.1812,31.3628,0.76,2.2704,79.1108,3.1364,0.47828,3.8,0.92,3.2,0.13852,0.50568,1276.48,0.0,1276.48,,42.0,10.766,1529.53,19.0,31912.0,0.0,31912.0,0.3373652544,1.3161193282,47.9296189521,0.5953873151,1.68,1.56,0.0,3.24,0.43064,61.1812,31.3628,0.76,2.2704,79.1108,3.1364,0.47828,3.8,0.92,3.2,0.13852,0.50568,1276.48,0.0,1276.48,,57.800253
gemma-4b,baseline,zero_shot,gemma-4b:zero_shot,25,7.32,3.92,0.0,11.24,0.62552,83.89,68.112,0.88,2.416,72.7256,3.5836,0.3506,13.56,1.04,3.04,0.0064,0.67984,1330.8,1196.88,2527.68,,183.0,15.638,2097.25,22.0,33270.0,29922.0,63192.0,0.2474680339,2.8959361945,33.1885365236,0.3481453349,7.32,3.92,0.0,11.24,0.62552,83.89,68.112,0.88,2.416,72.7256,3.5836,0.3506,13.56,1.04,3.04,0.0064,0.67984,1330.8,1196.88,2527.68,,73.660124
gemma-4b,baseline,cot,gemma-4b:cot,25,6.8,3.84,0.0,10.64,0.60412,83.3176,64.9344,0.92,2.4784,72.6084,3.5204,0.3516,12.48,0.96,2.8,0.09512,0.62028,971.64,49.6,1021.24,,170.0,15.103,2082.94,23.0,24291.0,1240.0,25531.0,0.5915553641,6.6585719322,81.5847401199,0.9008656144,6.8,3.84,0.0,10.64,0.60412,83.3176,64.9344,0.92,2.4784,72.6084,3.5204,0.3516,12.48,0.96,2.8,0.09512,0.62028,971.64,49.6,1021.24,,74.054991
gemma-4b,baseline,scot,gemma-4b:scot,25,6.0,2.76,0.04,8.8,0.62944,78.7984,62.2032,0.93,2.7412,67.0072,4.474,0.2932,12.52,0.96,2.96,0.04308,0.64528,1140.88,0.0,1140.88,,150.0,15.736,1969.96,23.25,28522.0,0.0,28522.0,0.551714466,5.25909824,69.0680877919,0.8151602272,6.0,2.76,0.04,8.8,0.62944,78.7984,62.2032,0.93,2.7412,67.0072,4.474,0.2932,12.52,0.96,2.96,0.04308,0.64528,1140.88,0.0,1140.88,,74.227633
gemma-4b,baseline,few_shot,gemma-4b:few_shot,25,9.08,2.08,0.0,11.16,0.77,83.556,71.2268,0.818,2.4132,70.3148,4.0428,0.33748,15.0,2.2,3.0,0.0,0.73944,1507.72,112.52,1620.24,,227.0,19.25,2088.9,20.45,37693.0,2813.0,40506.0,0.4752382363,5.6041080334,51.5701377574,0.504863477,9.08,2.08,0.0,11.16,0.77,83.556,71.2268,0.818,2.4132,70.3148,4.0428,0.33748,15.0,2.2,3.0,0.0,0.73944,1507.72,112.52,1620.24,,79.858863
gemma-4b,coa,zero_shot,gemma-4b:zero_shot,25,0.08,7.84,0.04,7.96,0.016,70.24,21.25,1.0,1.942,75.3468,2.6496,0.4396,7.6,0.72,2.88,0.38552,0.49164,1474.92,498.32,1973.24,,2.0,0.4,1685.76,25.0,36873.0,12458.0,49331.0,0.0081084916,0.0405424581,34.1724270743,0.5067807261,0.08,7.84,0.04,7.96,0.016,70.24,21.25,1.0,1.942,75.3468,2.6496,0.4396,7.6,0.72,2.88,0.38552,0.49164,1474.92,498.32,1973.24,,46.296249
gemma-4b,coa,cot,gemma-4b:cot,25,0.08,7.92,0.04,8.04,0.01332,70.3858333333,21.25,1.0,1.9436,75.3984,2.654,0.4386,7.64,0.72,2.88,0.40052,0.49092,1184.2,14.88,1199.08,,2.0,0.333,1689.26,25.0,29605.0,372.0,29977.0,0.0111085165,0.066717817,56.3518697668,0.8339727124,0.08,7.92,0.04,8.04,0.01332,70.3858333333,21.25,1.0,1.9436,75.3984,2.654,0.4386,7.64,0.72,2.88,0.40052,0.49092,1184.2,14.88,1199.08,,46.932406
gemma-4b,coa,scot,gemma-4b:scot,25,0.08,7.92,0.04,8.04,0.01332,70.6695833333,21.25,1.0,1.9232,75.5972,2.63,0.44148,7.4,0.72,2.88,0.39508,0.49124,1521.56,23.28,1544.84,,2.0,0.333,1696.07,25.0,38039.0,582.0,38621.0,0.0086222521,0.0517852982,43.9157453199,0.6473162269,0.08,7.92,0.04,8.04,0.01332,70.6695833333,21.25,1.0,1.9232,75.5972,2.63,0.44148,7.4,0.72,2.88,0.39508,0.49124,1521.56,23.28,1544.84,,46.687609
gemma-4b,coa,few_shot,gemma-4b:few_shot,25,0.08,7.76,0.04,7.88,0.01332,70.16125,21.1666666667,1.0,1.9476,75.5392,2.6404,0.44004,7.4,0.72,2.88,0.41316,0.48172,1074.4,353.68,1428.08,,2.0,0.333,1683.87,25.0,26860.0,8842.0,35702.0,0.0093272086,0.0560192706,47.1645846171,0.7002408829,0.08,7.76,0.04,7.88,0.01332,70.16125,21.1666666667,1.0,1.9476,75.5392,2.6404,0.44004,7.4,0.72,2.88,0.41316,0.48172,1074.4,353.68,1428.08,,46.573027
gemma-4b,competitive,zero_shot,gemma-4b:zero_shot,25,6.76,3.04,0.0,9.8,0.6722,82.968,67.3136,0.858,2.3412,74.0472,3.4048,0.36468,11.76,1.0,3.08,0.00664,0.67108,0.0,0.0,0.0,,169.0,16.805,2074.2,21.45,0.0,0.0,0.0,,,,,6.76,3.04,0.0,9.8,0.6722,82.968,67.3136,0.858,2.3412,74.0472,3.4048,0.36468,11.76,1.0,3.08,0.00664,0.67108,0.0,0.0,0.0,,77.2108
gemma-4b,competitive,cot,gemma-4b:cot,25,6.52,3.2,0.0,9.72,0.64248,82.8916,68.2228,0.93,2.3892,74.04,3.386,0.36952,11.48,0.92,3.04,0.0,0.66944,0.0,0.0,0.0,,163.0,16.062,2072.29,23.25,0.0,0.0,0.0,,,,,6.52,3.2,0.0,9.72,0.64248,82.8916,68.2228,0.93,2.3892,74.04,3.386,0.36952,11.48,0.92,3.04,0.0,0.66944,0.0,0.0,0.0,,77.0665
gemma-4b,competitive,scot,gemma-4b:scot,25,6.76,3.08,0.0,9.84,0.65884,82.5204,67.536,0.89,2.3592,74.014,3.3952,0.36716,11.32,0.96,3.04,0.00664,0.66544,0.0,0.0,0.0,,169.0,16.471,2063.01,22.25,0.0,0.0,0.0,,,,,6.76,3.08,0.0,9.84,0.65884,82.5204,67.536,0.89,2.3592,74.014,3.3952,0.36716,11.32,0.96,3.04,0.00664,0.66544,0.0,0.0,0.0,,76.9881
gemma-4b,competitive,few_shot,gemma-4b:few_shot,25,6.52,3.36,0.0,9.88,0.64076,82.4944,66.9804,0.89,2.3436,74.2208,3.374,0.36816,11.28,0.92,3.04,0.00616,0.66584,0.0,0.0,0.0,,163.0,16.019,2062.36,22.25,0.0,0.0,0.0,,,,,6.52,3.36,0.0,9.88,0.64076,82.4944,66.9804,0.89,2.3436,74.2208,3.374,0.36816,11.28,0.92,3.04,0.00616,0.66584,0.0,0.0,0.0,,76.2624
gemma-4b,consensus,zero_shot,gemma-4b:zero_shot,25,6.32,4.32,0.0,10.64,0.5902,82.7176,68.392,0.93,2.5072,73.0144,3.5688,0.35008,14.08,1.0,3.08,0.02532,0.66944,3162.32,11.76,3174.08,,158.0,14.755,2067.94,23.25,79058.0,294.0,79352.0,0.1859436435,1.9911281379,26.0603387438,0.2929982861,6.32,4.32,0.0,10.64,0.5902,82.7176,68.392,0.93,2.5072,73.0144,3.5688,0.35008,14.08,1.0,3.08,0.02532,0.66944,3162.32,11.76,3174.08,,72.003974
gemma-4b,consensus,cot,gemma-4b:cot,25,7.12,4.72,0.0,11.84,0.5792,83.2308,67.85,0.97,2.4592,72.0332,3.706,0.3438,14.68,0.88,3.08,0.0162,0.67372,3403.6,57.84,3461.44,,178.0,14.48,2080.77,24.25,85090.0,1446.0,86536.0,0.167329204,2.0569473976,24.0451372839,0.2802301932,7.12,4.72,0.0,11.84,0.5792,83.2308,67.85,0.97,2.4592,72.0332,3.706,0.3438,14.68,0.88,3.08,0.0162,0.67372,3403.6,57.84,3461.44,,72.070008
gemma-4b,consensus,scot,gemma-4b:scot,25,7.32,4.68,0.0,12.0,0.58068,84.354,68.8768,1.0,2.6248,71.4816,3.816,0.33732,15.32,0.96,3.08,0.01944,0.67728,3453.12,327.68,3780.8,,183.0,14.517,2108.85,25.0,86328.0,8192.0,94520.0,0.1535865425,1.9360981803,22.3111510791,0.2644942869,7.32,4.68,0.0,12.0,0.58068,84.354,68.8768,1.0,2.6248,71.4816,3.816,0.33732,15.32,0.96,3.08,0.01944,0.67728,3453.12,327.68,3780.8,,72.601025
gemma-4b,consensus,few_shot,gemma-4b:few_shot,25,6.28,4.48,0.0,10.76,0.59148,83.2464,68.432,0.93,2.442,73.2764,3.5508,0.35088,13.36,0.92,3.08,0.03064,0.66376,3424.2,0.0,3424.2,,157.0,14.787,2081.16,23.25,85605.0,0.0,85605.0,0.1727352374,1.8340050231,24.3111967759,0.2715962853,6.28,4.48,0.0,10.76,0.59148,83.2464,68.432,0.93,2.442,73.2764,3.5508,0.35088,13.36,0.92,3.08,0.03064,0.66376,3424.2,0.0,3424.2,,71.899859
gemma-4b,hybrid,zero_shot,gemma-4b:zero_shot,25,8.2,6.0,0.04,14.24,0.50544,82.4304166667,68.8158333333,1.0,2.6696,64.8156,4.1252,0.30484,14.68,0.88,2.36,0.26624,0.51816,2905.52,509.76,3415.28,,205.0,12.636,1978.33,25.0,72638.0,12744.0,85382.0,0.1479937223,2.4009744443,23.1703403528,0.2928017615,8.2,6.0,0.04,14.24,0.50544,82.4304166667,68.8158333333,1.0,2.6696,64.8156,4.1252,0.30484,14.68,0.88,2.36,0.26624,0.51816,2905.52,509.76,3415.28,,67.856491
gemma-4b,hybrid,cot,gemma-4b:cot,25,7.4,3.72,0.04,11.16,0.56028,79.68875,65.8329166667,0.96,2.86,67.512,3.7404,0.33028,12.96,0.76,2.48,0.21088,0.54092,2319.2,16.52,2335.72,,185.0,14.007,1912.53,24.0,57980.0,413.0,58393.0,0.2398746425,3.1681879677,32.7527272105,0.4110081688,7.4,3.72,0.04,11.16,0.56028,79.68875,65.8329166667,0.96,2.86,67.512,3.7404,0.33028,12.96,0.76,2.48,0.21088,0.54092,2319.2,16.52,2335.72,,69.988079
gemma-4b,hybrid,scot,gemma-4b:scot,25,5.64,2.48,0.0,8.12,0.67636,79.9716,66.2316,0.81668,2.5632,68.3148,4.18,0.3154,12.48,1.0,3.04,0.0204,0.65772,2360.8,6.72,2367.52,,141.0,16.909,1999.29,20.417,59020.0,168.0,59188.0,0.2856829087,2.3822396432,33.7786375617,0.3449516794,5.64,2.48,0.0,8.12,0.67636,79.9716,66.2316,0.81668,2.5632,68.3148,4.18,0.3154,12.48,1.0,3.04,0.0204,0.65772,2360.8,6.72,2367.52,,73.690859
gemma-4b,hybrid,few_shot,gemma-4b:few_shot,25,11.12,3.68,0.04,14.84,0.70872,84.8391666667,75.1658333333,1.0,3.3864,54.7944,5.938,0.23588,34.48,2.88,2.92,0.07048,0.73548,3285.96,327.68,3613.64,,278.0,17.718,2036.14,25.0,82149.0,8192.0,90341.0,0.1961235762,3.0772296078,22.5383823513,0.2767292813,11.12,3.68,0.04,14.84,0.70872,84.8391666667,75.1658333333,1.0,3.3864,54.7944,5.938,0.23588,34.48,2.88,2.92,0.07048,0.73548,3285.96,327.68,3613.64,,78.580108
gemma-4b,self_healing,zero_shot,gemma-4b:zero_shot,25,6.84,4.2,0.0,11.04,0.60804,83.7492,70.432,0.92,2.5024,72.862,3.604,0.34848,14.32,0.92,3.04,0.01948,0.66956,1040.28,0.0,1040.28,,171.0,15.201,2093.73,23.0,26007.0,0.0,26007.0,0.5844964817,6.5751528435,80.5064021225,0.884377283,6.84,4.2,0.0,11.04,0.60804,83.7492,70.432,0.92,2.5024,72.862,3.604,0.34848,14.32,0.92,3.04,0.01948,0.66956,1040.28,0.0,1040.28,,74.794928
gemma-4b,self_healing,cot,gemma-4b:cot,25,7.08,4.04,0.0,11.12,0.62384,84.052,70.5652,0.92,2.5204,72.758,3.6276,0.34684,14.44,0.96,3.04,0.0114,0.67328,1653.56,0.0,1653.56,,177.0,15.596,2101.3,23.0,41339.0,0.0,41339.0,0.377270858,4.2816710612,50.8309344687,0.5563753356,7.08,4.04,0.0,11.12,0.62384,84.052,70.5652,0.92,2.5204,72.758,3.6276,0.34684,14.44,0.96,3.04,0.0114,0.67328,1653.56,0.0,1653.56,,74.974128
gemma-4b,self_healing,scot,gemma-4b:scot,25,7.0,4.16,0.0,11.16,0.61416,83.8592,68.432,0.92,2.4976,72.4792,3.624,0.34872,14.2,1.0,3.04,0.01388,0.67328,1143.04,14.28,1157.32,,175.0,15.354,2096.48,23.0,28576.0,357.0,28933.0,0.5306743165,6.0484567795,72.4598209657,0.7949400339,7.0,4.16,0.0,11.16,0.61416,83.8592,68.432,0.92,2.4976,72.4792,3.624,0.34872,14.2,1.0,3.04,0.01388,0.67328,1143.04,14.28,1157.32,,74.996468
gemma-4b,self_healing,few_shot,gemma-4b:few_shot,25,7.12,3.96,0.0,11.08,0.61684,83.01,68.032,0.92,2.5264,72.5736,3.6148,0.34992,14.08,0.92,3.04,0.01452,0.6678,1343.68,55.04,1398.72,,178.0,15.421,2075.25,23.0,33592.0,1376.0,34968.0,0.4410032029,5.0903683368,59.3471173644,0.6577442233,7.12,3.96,0.0,11.08,0.61684,83.01,68.032,0.92,2.5264,72.5736,3.6148,0.34992,14.08,0.92,3.04,0.01452,0.6678,1343.68,55.04,1398.72,,74.613896
gemma-4b,soa,zero_shot,gemma-4b:zero_shot,25,7.64,5.08,0.0,12.72,0.58768,84.2652,68.5832,0.97,2.53,70.97,3.8572,0.3286,16.16,0.96,3.08,0.01948,0.67816,747.32,378.56,1125.88,,191.0,14.692,2106.63,24.25,18683.0,9464.0,28147.0,0.5219739226,6.7858031051,74.8438554731,0.8615483,7.64,5.08,0.0,12.72,0.58768,84.2652,68.5832,0.97,2.53,70.97,3.8572,0.3286,16.16,0.96,3.08,0.01948,0.67816,747.32,378.56,1125.88,,74.866569
gemma-4b,soa,cot,gemma-4b:cot,25,7.36,4.64,0.04,12.04,0.5844,83.5941666667,65.7945833333,0.97,2.3696,68.7872,3.59,0.333,14.44,0.96,2.92,0.0586,0.6504,1347.2,39.0,1386.2,,184.0,14.61,2006.26,24.25,33680.0,975.0,34655.0,0.421584187,5.3094791516,57.8923676237,0.6997547251,7.36,4.64,0.04,12.04,0.5844,83.5941666667,65.7945833333,0.97,2.3696,68.7872,3.59,0.333,14.44,0.96,2.92,0.0586,0.6504,1347.2,39.0,1386.2,,74.049887
gemma-4b,soa,scot,gemma-4b:scot,25,7.64,4.6,0.0,12.24,0.61684,84.5764,68.7164,0.97,2.4952,71.5188,3.7748,0.3362,15.6,0.92,3.08,0.01268,0.67928,945.28,46.76,992.04,,191.0,15.421,2114.41,24.25,23632.0,1169.0,24801.0,0.621789444,7.7013023668,85.2550300391,0.9777831539,7.64,4.6,0.0,12.24,0.61684,84.5764,68.7164,0.97,2.4952,71.5188,3.7748,0.3362,15.6,0.92,3.08,0.01268,0.67928,945.28,46.76,992.04,,76.245425
gemma-4b,soa,few_shot,gemma-4b:few_shot,25,7.64,4.68,0.0,12.32,0.59944,84.3748,67.1228,0.97,2.5088,71.494,3.7816,0.33336,15.4,0.96,3.04,0.0264,0.6744,1203.84,0.0,1203.84,,191.0,14.986,2109.37,24.25,30096.0,0.0,30096.0,0.4979399256,6.34635832,70.0880515683,0.8057549176,7.64,4.68,0.0,12.32,0.59944,84.3748,67.1228,0.97,2.5088,71.494,3.7816,0.33336,15.4,0.96,3.04,0.0264,0.6744,1203.84,0.0,1203.84,,75.254857
gemma-4b,swarm,zero_shot,gemma-4b:zero_shot,25,4.0,1.24,0.04,5.28,0.7164,77.455,61.6075,0.698,2.0724,74.2312,2.5924,0.45152,5.96,0.8,2.96,0.05168,0.56456,1671.76,372.04,2043.8,,100.0,17.91,1858.92,17.45,41794.0,9301.0,51095.0,0.3505235346,1.9571386633,36.3816420393,0.3415206967,4.0,1.24,0.04,5.28,0.7164,77.455,61.6075,0.698,2.0724,74.2312,2.5924,0.45152,5.96,0.8,2.96,0.05168,0.56456,1671.76,372.04,2043.8,,72.250113
gemma-4b,swarm,cot,gemma-4b:cot,25,4.84,2.08,0.08,7.0,0.63932,78.8720833333,65.9658333333,0.85,2.1808,77.6412,2.9144,0.43632,7.12,0.72,3.16,0.03904,0.59236,2062.72,11.76,2074.48,,121.0,15.983,1892.93,21.25,51568.0,294.0,51862.0,0.3081832556,2.3331148047,36.499363696,0.4097412364,4.84,2.08,0.08,7.0,0.63932,78.8720833333,65.9658333333,0.85,2.1808,77.6412,2.9144,0.43632,7.12,0.72,3.16,0.03904,0.59236,2062.72,11.76,2074.48,,72.050885
gemma-4b,swarm,scot,gemma-4b:scot,25,4.8,1.88,0.0,6.68,0.70164,79.568,66.0644,0.77,2.1728,76.854,2.9328,0.42792,8.0,0.76,3.12,0.0,0.6228,2360.28,0.0,2360.28,,120.0,17.541,1989.2,19.25,59007.0,0.0,59007.0,0.2972698154,2.0336570237,33.7112545969,0.3262324809,4.8,1.88,0.0,6.68,0.70164,79.568,66.0644,0.77,2.1728,76.854,2.9328,0.42792,8.0,0.76,3.12,0.0,0.6228,2360.28,0.0,2360.28,,73.558437
gemma-4b,swarm,few_shot,gemma-4b:few_shot,25,0.52,0.72,0.0,1.24,0.416,57.2484,28.9068,0.6,1.7804,83.8448,1.3128,0.6946,2.36,0.2,3.0,0.02668,0.45872,835.84,0.0,835.84,,13.0,10.4,1431.21,15.0,20896.0,0.0,20896.0,0.4977029096,0.6221286371,68.4920558959,0.7178407351,0.52,0.72,0.0,1.24,0.416,57.2484,28.9068,0.6,1.7804,83.8448,1.3128,0.6946,2.36,0.2,3.0,0.02668,0.45872,835.84,0.0,835.84,,53.768307
