model,agent,prompt,config_label,problems,passed_mean,failed_mean,errors_mean,total_mean,functional_correctness_mean,line_coverage_mean,branch_coverage_mean,mutation_score_mean,complexity_cc_mean,maintainability_mi_mean,bloat_ratio_mean,similarity_score_mean,unique_inputs_count_mean,edge_case_count_mean,test_type_count_mean,duplication_ratio_mean,diversity_score_mean,prompt_tokens_mean,completion_tokens_mean,total_tokens_mean,execution_time_mean,passed_sum,functional_correctness_sum,line_coverage_sum,mutation_score_sum,prompt_tokens_sum,completion_tokens_sum,total_tokens_sum,fc_per_1k_tokens,passed_per_1k_tokens,coverage_per_1k_tokens,mutation_per_1k_tokens,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,unique_inputs_count,edge_case_count,test_type_count,duplication_ratio,diversity_score,prompt_tokens,completion_tokens,total_tokens,elapsed_s,quality_rank
gemma-1b,adversarial,cot,gemma-1b:cot,25,0.0,0.0,0.0,0.0,0.0,19.1916,2.28,1.0,2.56,70.7556,1.9256,0.56468,0.0,0.0,0.0,1.0,0.0,479.54,196.32,675.86,,0.0,0.0,959.58,50.0,23977.0,9816.0,33793.0,0.0,0.0,28.3958216199,1.4795963661,0.0,0.0,0.0,0.0,0.0,19.1916,2.28,1.0,2.56,70.7556,1.9256,0.56468,0.0,0.0,0.0,1.0,0.0,479.54,196.32,675.86,,28.220807
gemma-1b,adversarial,scot,gemma-1b:scot,25,1.68,1.68,0.08,3.44,0.23256,51.7904347826,38.2039130435,0.96,3.6956,70.5704,2.6592,0.43836,6.24,0.44,1.8,0.4124,0.38228,535.28,30.04,562.88,,84.0,11.628,2382.36,48.0,26764.0,1502.0,28144.0,0.4131608869,2.9846503695,84.6489482661,1.7055144969,1.68,1.68,0.08,3.44,0.23256,51.7904347826,38.2039130435,0.96,3.6956,70.5704,2.6592,0.43836,6.24,0.44,1.8,0.4124,0.38228,535.28,30.04,562.88,,49.15935
gemma-1b,adversarial,few_shot,gemma-1b:few_shot,25,1.12,0.72,0.08,1.92,0.39332,51.6569565217,45.3056521739,0.706,2.4076,73.3808,2.2728,0.4788,2.96,0.68,1.8,0.4,0.33448,438.18,8.1,445.36,,56.0,19.666,2376.22,35.3,21909.0,405.0,22268.0,0.8831507095,2.5148194719,106.7100772409,1.5852344171,1.12,0.72,0.08,1.92,0.39332,51.6569565217,45.3056521739,0.706,2.4076,73.3808,2.2728,0.4788,2.96,0.68,1.8,0.4,0.33448,438.18,8.1,445.36,,51.542609
gemma-1b,atomic_swarm,zero_shot,gemma-1b:zero_shot,25,0.0,0.08,0.0,0.08,0.0,15.6132,0.6248,1.0,3.8368,68.2744,4.4444,0.327,0.6,0.12,0.24,0.92,0.052,809.14,418.54,1227.44,,0.0,0.0,780.66,50.0,40457.0,20927.0,61372.0,0.0,0.0,12.7201329597,0.8147037737,0.0,0.08,0.0,0.08,0.0,15.6132,0.6248,1.0,3.8368,68.2744,4.4444,0.327,0.6,0.12,0.24,0.92,0.052,809.14,418.54,1227.44,,26.559117
gemma-1b,atomic_swarm,cot,gemma-1b:cot,25,0.0,0.04,0.04,0.08,0.0,15.3170833333,0.6945833333,1.0,3.74,65.3716,4.208,0.31992,0.44,0.04,0.12,0.96,0.02768,556.02,448.46,1004.3,,0.0,0.0,735.22,50.0,27801.0,22423.0,50215.0,0.0,0.0,14.6414418003,0.9957184108,0.0,0.04,0.04,0.08,0.0,15.3170833333,0.6945833333,1.0,3.74,65.3716,4.208,0.31992,0.44,0.04,0.12,0.96,0.02768,556.02,448.46,1004.3,,26.762576
gemma-1b,atomic_swarm,scot,gemma-1b:scot,25,0.0,0.08,0.0,0.08,0.0,15.578,0.6668,1.0,3.96,68.0508,4.4684,0.32456,0.6,0.12,0.24,0.92,0.052,1178.22,560.7,1738.68,,0.0,0.0,778.9,50.0,58911.0,28035.0,86934.0,0.0,0.0,8.9596705547,0.5751489636,0.0,0.08,0.0,0.08,0.0,15.578,0.6668,1.0,3.96,68.0508,4.4684,0.32456,0.6,0.12,0.24,0.92,0.052,1178.22,560.7,1738.68,,25.357358
gemma-1b,atomic_swarm,few_shot,gemma-1b:few_shot,25,0.0,0.08,0.0,0.08,0.0,14.908,0.6668,1.0,4.59,66.93,4.8128,0.31656,1.12,0.0,0.24,0.92,0.052,456.32,294.18,750.06,,0.0,0.0,745.4,50.0,22816.0,14709.0,37503.0,0.0,0.0,19.8757432739,1.3332266752,0.0,0.08,0.0,0.08,0.0,14.908,0.6668,1.0,4.59,66.93,4.8128,0.31656,1.12,0.0,0.24,0.92,0.052,456.32,294.18,750.06,,27.496764
gemma-1b,baseline,zero_shot,gemma-1b:zero_shot,25,1.2,0.88,0.08,2.16,0.176,40.8334782609,25.6886956522,1.0,2.4944,68.6832,2.0872,0.48736,2.92,0.4,0.96,0.68,0.20368,749.46,335.8,1084.08,,60.0,8.8,1878.34,50.0,37473.0,16790.0,54204.0,0.1623496421,1.1069293779,34.6531621283,0.9224411483,1.2,0.88,0.08,2.16,0.176,40.8334782609,25.6886956522,1.0,2.4944,68.6832,2.0872,0.48736,2.92,0.4,0.96,0.68,0.20368,749.46,335.8,1084.08,,41.755511
gemma-1b,baseline,cot,gemma-1b:cot,25,0.0,0.0,0.0,0.0,0.0,18.07,2.28,1.0,2.54,73.2144,1.8516,0.58484,0.0,0.0,0.0,1.0,0.0,530.28,487.04,1017.32,,0.0,0.0,903.5,50.0,26514.0,24352.0,50866.0,0.0,0.0,17.7623559942,0.9829748752,0.0,0.0,0.0,0.0,0.0,18.07,2.28,1.0,2.54,73.2144,1.8516,0.58484,0.0,0.0,0.0,1.0,0.0,530.28,487.04,1017.32,,27.143624
gemma-1b,baseline,scot,gemma-1b:scot,25,0.52,0.32,0.04,0.88,0.04668,26.005,6.75,1.0,2.45,71.58,1.924,0.54824,0.84,0.08,0.24,0.92,0.05132,492.84,502.26,994.76,,26.0,2.334,1248.24,50.0,24642.0,25113.0,49738.0,0.0469258917,0.5227391532,25.0963046363,1.0052676022,0.52,0.32,0.04,0.88,0.04668,26.005,6.75,1.0,2.45,71.58,1.924,0.54824,0.84,0.08,0.24,0.92,0.05132,492.84,502.26,994.76,,31.560416
gemma-1b,baseline,few_shot,gemma-1b:few_shot,25,0.28,0.36,0.12,0.76,0.09668,30.7072727273,13.0618181818,0.96,2.2944,64.2168,1.724,0.51964,0.8,0.16,0.6,0.8,0.10672,623.16,890.44,1513.42,,14.0,4.834,1351.12,48.0,31158.0,44522.0,75671.0,0.0638818041,0.1850114311,17.8551889099,0.6343249065,0.28,0.36,0.12,0.76,0.09668,30.7072727273,13.0618181818,0.96,2.2944,64.2168,1.724,0.51964,0.8,0.16,0.6,0.8,0.10672,623.16,890.44,1513.42,,33.479712
gemma-1b,coa,zero_shot,gemma-1b:zero_shot,25,0.0,0.0,0.0,0.0,0.0,18.7944,2.12,1.0,3.2456,68.4672,4.1972,0.36264,0.0,0.0,0.0,1.0,0.0,696.62,424.28,1120.9,,0.0,0.0,939.72,50.0,34831.0,21214.0,56045.0,0.0,0.0,16.7672406102,0.8921402444,0.0,0.0,0.0,0.0,0.0,18.7944,2.12,1.0,3.2456,68.4672,4.1972,0.36264,0.0,0.0,0.0,1.0,0.0,696.62,424.28,1120.9,,27.083024
gemma-1b,coa,cot,gemma-1b:cot,25,0.0,0.0,0.0,0.0,0.0,18.788,2.12,1.0,3.1956,68.2332,4.2472,0.36136,0.0,0.0,0.0,1.0,0.0,1478.38,695.16,2173.54,,0.0,0.0,939.4,50.0,73919.0,34758.0,108677.0,0.0,0.0,8.6439633041,0.4600789495,0.0,0.0,0.0,0.0,0.0,18.788,2.12,1.0,3.1956,68.2332,4.2472,0.36136,0.0,0.0,0.0,1.0,0.0,1478.38,695.16,2173.54,,24.625129
gemma-1b,coa,scot,gemma-1b:scot,25,0.0,0.0,0.0,0.0,0.0,18.7632,2.12,1.0,3.2176,68.2888,4.1196,0.37232,0.0,0.0,0.0,1.0,0.0,805.08,855.04,1660.12,,0.0,0.0,938.16,50.0,40254.0,42752.0,83006.0,0.0,0.0,11.3023154953,0.602366094,0.0,0.0,0.0,0.0,0.0,18.7632,2.12,1.0,3.2176,68.2888,4.1196,0.37232,0.0,0.0,0.0,1.0,0.0,805.08,855.04,1660.12,,25.816975
gemma-1b,coa,few_shot,gemma-1b:few_shot,25,0.0,0.0,0.0,0.0,0.0,18.3052,2.12,1.0,3.2924,69.0096,4.2384,0.35992,0.0,0.0,0.0,1.0,0.0,424.04,304.6,728.64,,0.0,0.0,915.26,50.0,21202.0,15230.0,36432.0,0.0,0.0,25.1224198507,1.3724198507,0.0,0.0,0.0,0.0,0.0,18.3052,2.12,1.0,3.2924,69.0096,4.2384,0.35992,0.0,0.0,0.0,1.0,0.0,424.04,304.6,728.64,,27.876047
gemma-1b,competitive,zero_shot,gemma-1b:zero_shot,25,0.0,0.04,0.0,0.04,0.0,19.1332,2.28,1.0,3.1068,75.7584,1.8712,0.59372,1.32,0.0,0.12,0.96,0.026,0.66,0.0,0.06,,0.0,0.0,956.66,50.0,33.0,0.0,3.0,0.0,0.0,318886.6666666666,16666.6666666667,0.0,0.04,0.0,0.04,0.0,19.1332,2.28,1.0,3.1068,75.7584,1.8712,0.59372,1.32,0.0,0.12,0.96,0.026,0.66,0.0,0.06,,30.04316
gemma-1b,competitive,cot,gemma-1b:cot,25,0.0,0.0,0.04,0.04,0.0,19.6091666667,2.375,1.0,2.38,72.6244,1.758,0.5866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,941.24,50.0,0.0,0.0,0.0,,,,,0.0,0.0,0.04,0.04,0.0,19.6091666667,2.375,1.0,2.38,72.6244,1.758,0.5866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,29.902292
gemma-1b,competitive,scot,gemma-1b:scot,25,0.0,0.0,0.04,0.04,0.0,19.77375,2.375,1.0,2.36,72.4136,1.75,0.58684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,949.14,50.0,0.0,0.0,0.0,,,,,0.0,0.0,0.04,0.04,0.0,19.77375,2.375,1.0,2.36,72.4136,1.75,0.58684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,29.943438
gemma-1b,competitive,few_shot,gemma-1b:few_shot,25,0.0,0.0,0.04,0.04,0.0,19.62,2.375,1.0,2.4,72.6008,1.766,0.57984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,941.76,50.0,0.0,0.0,0.0,,,,,0.0,0.0,0.04,0.04,0.0,19.62,2.375,1.0,2.4,72.6008,1.766,0.57984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,29.905
gemma-1b,consensus,zero_shot,gemma-1b:zero_shot,25,0.92,1.68,0.04,2.64,0.14756,43.47875,25.1125,0.96,2.2528,71.7912,2.226,0.51632,3.12,0.36,1.08,0.65656,0.22388,1397.0,562.96,1958.76,,46.0,7.378,2086.98,48.0,69850.0,28148.0,97938.0,0.0753333742,0.4696849027,21.3091956136,0.4901059854,0.92,1.68,0.04,2.64,0.14756,43.47875,25.1125,0.96,2.2528,71.7912,2.226,0.51632,3.12,0.36,1.08,0.65656,0.22388,1397.0,562.96,1958.76,,38.840198
gemma-1b,consensus,cot,gemma-1b:cot,25,0.96,1.04,0.04,2.04,0.15776,40.1629166667,21.8979166667,0.96,2.384,72.5692,2.15,0.53504,2.6,0.4,0.96,0.68572,0.19828,1467.32,648.4,2114.7,,48.0,7.888,1927.82,48.0,73366.0,32420.0,105735.0,0.0746015983,0.4539651014,18.2325625384,0.4539651014,0.96,1.04,0.04,2.04,0.15776,40.1629166667,21.8979166667,0.96,2.384,72.5692,2.15,0.53504,2.6,0.4,0.96,0.68572,0.19828,1467.32,648.4,2114.7,,37.799359
gemma-1b,consensus,scot,gemma-1b:scot,25,1.04,1.6,0.04,2.68,0.13088,39.79,23.98125,1.0,2.82,72.8312,2.3372,0.517,2.96,0.32,0.96,0.69084,0.20368,1576.06,598.66,2173.56,,52.0,6.544,1909.92,50.0,78803.0,29933.0,108678.0,0.0602145788,0.4784777048,17.5741180368,0.4600747161,1.04,1.6,0.04,2.68,0.13088,39.79,23.98125,1.0,2.82,72.8312,2.3372,0.517,2.96,0.32,0.96,0.69084,0.20368,1576.06,598.66,2173.56,,37.147583
gemma-1b,consensus,few_shot,gemma-1b:few_shot,25,1.2,1.96,0.04,3.2,0.16932,46.3958333333,29.5020833333,0.96,2.2808,71.8964,2.3104,0.51932,3.48,0.4,1.2,0.62944,0.24532,1495.26,288.02,1781.94,,60.0,8.466,2227.0,48.0,74763.0,14401.0,89097.0,0.0950200343,0.6734233476,24.995229918,0.5387386781,1.2,1.96,0.04,3.2,0.16932,46.3958333333,29.5020833333,0.96,2.2808,71.8964,2.3104,0.51932,3.48,0.4,1.2,0.62944,0.24532,1495.26,288.02,1781.94,,41.066871
gemma-1b,hybrid,zero_shot,gemma-1b:zero_shot,25,2.04,3.0,0.12,5.16,0.22404,57.0895454545,41.4677272727,0.96,2.8888,64.3992,2.6468,0.40624,7.84,0.52,1.8,0.44376,0.3758,1866.92,912.4,2776.04,,102.0,11.202,2511.94,48.0,93346.0,45620.0,138802.0,0.080704889,0.7348597282,18.0972896644,0.3458163427,2.04,3.0,0.12,5.16,0.22404,57.0895454545,41.4677272727,0.96,2.8888,64.3992,2.6468,0.40624,7.84,0.52,1.8,0.44376,0.3758,1866.92,912.4,2776.04,,44.914206
gemma-1b,hybrid,cot,gemma-1b:cot,25,0.0,0.0,0.0,0.0,0.0,18.708,3.28,1.0,2.4332,77.7508,1.7496,0.60908,0.0,0.0,0.0,1.0,0.0,1065.58,375.74,1441.32,,0.0,0.0,935.4,50.0,53279.0,18787.0,72066.0,0.0,0.0,12.9797685455,0.6938084534,0.0,0.0,0.0,0.0,0.0,18.708,3.28,1.0,2.4332,77.7508,1.7496,0.60908,0.0,0.0,0.0,1.0,0.0,1065.58,375.74,1441.32,,26.313736
gemma-1b,hybrid,scot,gemma-1b:scot,25,2.24,3.32,0.08,5.64,0.21128,58.0391304348,46.8843478261,1.0,3.2188,67.8384,2.9324,0.38444,6.6,0.44,1.96,0.43628,0.38936,881.8,707.24,1586.5,,112.0,10.564,2669.8,50.0,44090.0,35362.0,79325.0,0.1331736527,1.4119130161,33.6564765206,0.6303183107,2.24,3.32,0.08,5.64,0.21128,58.0391304348,46.8843478261,1.0,3.2188,67.8384,2.9324,0.38444,6.6,0.44,1.96,0.43628,0.38936,881.8,707.24,1586.5,,48.152547
gemma-1b,hybrid,few_shot,gemma-1b:few_shot,25,3.12,2.12,0.2,5.44,0.41108,64.9925,49.448,0.733,1.79,61.1084,2.4624,0.39344,5.76,1.28,2.08,0.381,0.43716,1483.66,926.14,2407.32,,156.0,20.554,2599.7,36.65,74183.0,46307.0,120366.0,0.1707625077,1.2960470565,21.5982918764,0.3044879783,3.12,2.12,0.2,5.44,0.41108,64.9925,49.448,0.733,1.79,61.1084,2.4624,0.39344,5.76,1.28,2.08,0.381,0.43716,1483.66,926.14,2407.32,,52.440538
gemma-1b,self_healing,zero_shot,gemma-1b:zero_shot,25,0.0,0.0,0.0,0.0,0.0,20.6704,2.28,1.0,2.66,73.5988,1.9996,0.55856,0.0,0.0,0.0,1.0,0.0,500.86,234.96,735.82,,0.0,0.0,1033.52,50.0,25043.0,11748.0,36791.0,0.0,0.0,28.0916528499,1.3590280232,0.0,0.0,0.0,0.0,0.0,20.6704,2.28,1.0,2.66,73.5988,1.9996,0.55856,0.0,0.0,0.0,1.0,0.0,500.86,234.96,735.82,,28.450593
gemma-1b,self_healing,cot,gemma-1b:cot,25,0.08,0.44,0.0,0.52,0.01332,25.8616,8.9468,1.0,2.7644,72.7308,2.1196,0.54836,0.48,0.04,0.24,0.92,0.04568,443.92,163.38,607.16,,4.0,0.666,1293.08,50.0,22196.0,8169.0,30358.0,0.0219382041,0.1317609856,42.5943738059,1.6470123197,0.08,0.44,0.0,0.52,0.01332,25.8616,8.9468,1.0,2.7644,72.7308,2.1196,0.54836,0.48,0.04,0.24,0.92,0.04568,443.92,163.38,607.16,,31.038216
gemma-1b,self_healing,scot,gemma-1b:scot,25,0.32,0.12,0.0,0.44,0.02908,23.0736,6.28,1.0,2.84,73.49,2.098,0.54968,0.44,0.0,0.12,0.96,0.026,396.3,31.28,427.42,,16.0,1.454,1153.68,50.0,19815.0,1564.0,21371.0,0.0680361237,0.7486781152,53.9834354967,2.33961911,0.32,0.12,0.0,0.44,0.02908,23.0736,6.28,1.0,2.84,73.49,2.098,0.54968,0.44,0.0,0.12,0.96,0.026,396.3,31.28,427.42,,31.194232
gemma-1b,self_healing,few_shot,gemma-1b:few_shot,25,0.12,0.12,0.0,0.24,0.02,23.1068,6.28,1.0,2.8648,72.7176,2.0876,0.5494,0.24,0.0,0.12,0.96,0.022,442.8,5.88,448.62,,6.0,1.0,1155.34,50.0,22140.0,294.0,22431.0,0.04458116,0.26748696,51.5063973965,2.2290580001,0.12,0.12,0.0,0.24,0.02,23.1068,6.28,1.0,2.8648,72.7176,2.0876,0.5494,0.24,0.0,0.12,0.96,0.022,442.8,5.88,448.62,,30.749863
gemma-1b,soa,zero_shot,gemma-1b:zero_shot,25,0.48,1.36,0.28,2.12,0.06972,42.3105555556,26.7988888889,1.0,2.058,53.2056,1.7832,0.46488,2.64,0.28,0.84,0.72668,0.17804,782.0,612.54,1393.5,,24.0,3.486,1523.18,50.0,39100.0,30627.0,69675.0,0.0500322928,0.3444564047,21.8612127736,0.7176175099,0.48,1.36,0.28,2.12,0.06972,42.3105555556,26.7988888889,1.0,2.058,53.2056,1.7832,0.46488,2.64,0.28,0.84,0.72668,0.17804,782.0,612.54,1393.5,,36.895161
gemma-1b,soa,cot,gemma-1b:cot,25,0.52,0.8,0.28,1.6,0.08,38.1172222222,22.6322222222,1.0,2.0832,53.5844,1.6928,0.47332,2.2,0.16,0.72,0.76668,0.14604,1155.4,1105.02,2259.6,,26.0,4.0,1372.22,50.0,57770.0,55251.0,112980.0,0.0354044964,0.2301292264,12.1456895026,0.4425562046,0.52,0.8,0.28,1.6,0.08,38.1172222222,22.6322222222,1.0,2.0832,53.5844,1.6928,0.47332,2.2,0.16,0.72,0.76668,0.14604,1155.4,1105.02,2259.6,,33.917017
gemma-1b,soa,scot,gemma-1b:scot,25,0.52,1.28,0.24,2.04,0.07472,39.9905263158,23.8621052632,1.0,1.9536,55.5108,1.836,0.4804,2.12,0.24,0.72,0.76668,0.14836,766.34,809.44,1574.96,,26.0,3.736,1519.64,50.0,38317.0,40472.0,78748.0,0.0474424747,0.3301671154,19.2975059684,0.6349367603,0.52,1.28,0.24,2.04,0.07472,39.9905263158,23.8621052632,1.0,1.9536,55.5108,1.836,0.4804,2.12,0.24,0.72,0.76668,0.14836,766.34,809.44,1574.96,,35.794924
gemma-1b,soa,few_shot,gemma-1b:few_shot,25,0.56,1.72,0.28,2.56,0.07172,42.4688888889,26.2433333333,1.0,1.9832,52.972,1.822,0.46144,2.68,0.24,0.84,0.733,0.1758,536.2,581.54,1116.7,,28.0,3.586,1528.88,50.0,26810.0,29077.0,55835.0,0.0642249485,0.5014775678,27.3821079968,0.8954956568,0.56,1.72,0.28,2.56,0.07172,42.4688888889,26.2433333333,1.0,1.9832,52.972,1.822,0.46144,2.68,0.24,0.84,0.733,0.1758,536.2,581.54,1116.7,,37.638246
gemma-1b,swarm,zero_shot,gemma-1b:zero_shot,25,0.16,0.64,0.16,0.96,0.068,38.0423809524,30.7004761905,0.96,4.688,62.556,3.1784,0.3756,6.6,0.36,1.68,0.45332,0.34872,991.36,779.2,1767.92,,8.0,3.4,1597.78,48.0,49568.0,38960.0,88396.0,0.0384632789,0.0905018327,18.0752522739,0.543010996,0.16,0.64,0.16,0.96,0.068,38.0423809524,30.7004761905,0.96,4.688,62.556,3.1784,0.3756,6.6,0.36,1.68,0.45332,0.34872,991.36,779.2,1767.92,,35.992423
gemma-1b,swarm,cot,gemma-1b:cot,25,0.28,0.96,0.36,1.6,0.08932,47.505,33.034375,0.96,2.4532,46.4868,2.0944,0.3584,3.12,0.28,1.72,0.49336,0.2934,1351.22,1830.46,3180.84,,14.0,4.466,1520.16,48.0,67561.0,91523.0,159042.0,0.0280806328,0.088027062,9.5582299015,0.3018070698,0.28,0.96,0.36,1.6,0.08932,47.505,33.034375,0.96,2.4532,46.4868,2.0944,0.3584,3.12,0.28,1.72,0.49336,0.2934,1351.22,1830.46,3180.84,,35.360684
gemma-1b,swarm,scot,gemma-1b:scot,25,0.4,0.28,0.08,0.76,0.088,27.0086956522,17.6086956522,0.96,3.7448,71.2484,3.2892,0.39764,2.2,0.12,0.72,0.76,0.14404,874.9,661.44,1535.54,,20.0,4.4,1242.4,48.0,43745.0,33072.0,76777.0,0.0573088295,0.2604946794,16.1819294841,0.6251872306,0.4,0.28,0.08,0.76,0.088,27.0086956522,17.6086956522,0.96,3.7448,71.2484,3.2892,0.39764,2.2,0.12,0.72,0.76,0.14404,874.9,661.44,1535.54,,32.529451
gemma-1b,swarm,few_shot,gemma-1b:few_shot,25,0.6,0.8,0.08,1.48,0.15696,45.7608695652,33.5591304348,0.96,3.65,71.9908,2.752,0.4334,6.0,0.48,2.28,0.38336,0.41724,647.9,595.28,1241.08,,30.0,7.848,2105.0,48.0,32395.0,29764.0,62054.0,0.1264704934,0.4834498985,33.9220678764,0.7735198376,0.6,0.8,0.08,1.48,0.15696,45.7608695652,33.5591304348,0.96,3.65,71.9908,2.752,0.4334,6.0,0.48,2.28,0.38336,0.41724,647.9,595.28,1241.08,,43.395006
gemma-27b,actor_critic,zero_shot,gemma-27b:zero_shot,25,9.98,3.64,0.0,13.62,0.71276,85.2462,70.8412,0.865,2.952,65.737,3.7046,0.34464,0.00648,0.71252,1569.28,0.0,1569.28,1527.4772,24.24,2862.12,,499.0,35.638,4262.31,43.25,76373.86,606.0,71553.0,0.4980643719,6.9738515506,59.5685715484,0.6044470532,9.98,3.64,0.0,13.62,0.71276,85.2462,70.8412,0.865,2.952,65.737,3.7046,0.34464,0.00648,0.71252,1569.28,0.0,1569.28,1527.4772,24.24,2862.12,,15758.918305
gemma-27b,actor_critic,cot,gemma-27b:cot,25,8.2,4.24,0.06,12.5,0.58182,87.1604255319,76.7313636364,0.975,3.3776,53.8122,2.9748,0.13304,0.12,0.64728,1544.92,0.0,1544.92,1327.4832,43.08,2453.24,,410.0,29.091,4096.54,48.75,66374.16,1077.0,61331.0,0.4743278277,6.6850369308,66.7939541178,0.794867196,8.2,4.24,0.06,12.5,0.58182,87.1604255319,76.7313636364,0.975,3.3776,53.8122,2.9748,0.13304,0.12,0.64728,1544.92,0.0,1544.92,1327.4832,43.08,2453.24,,15513.163367
gemma-27b,actor_critic,scot,gemma-27b:scot,25,8.48,2.9,0.04,11.4,0.70032,81.3846938776,59.406,0.749,2.3822,68.3128,3.1944,0.363,0.08632,0.62712,1565.68,0.0,1565.68,1146.7496,504.52,2481.68,,424.0,35.016,3987.85,37.45,57337.48,12613.0,62042.0,0.5643918636,6.8340801393,64.2766190645,0.6036233519,8.48,2.9,0.04,11.4,0.70032,81.3846938776,59.406,0.749,2.3822,68.3128,3.1944,0.363,0.08632,0.62712,1565.68,0.0,1565.68,1146.7496,504.52,2481.68,,15720.60307
gemma-27b,actor_critic,few_shot,gemma-27b:few_shot,25,8.58,2.7,0.02,11.3,0.71492,81.4330612245,60.59125,0.805,2.8754,72.3936,3.1692,0.361,0.08,0.64284,1391.24,0.0,1391.24,1289.7182,429.28,2753.36,,429.0,35.746,3990.22,40.25,64485.91,10732.0,68834.0,0.5193073191,6.2323851585,57.9687363803,0.5847400994,8.58,2.7,0.02,11.3,0.71492,81.4330612245,60.59125,0.805,2.8754,72.3936,3.1692,0.361,0.08,0.64284,1391.24,0.0,1391.24,1289.7182,429.28,2753.36,,13977.005207
gemma-27b,adversarial,zero_shot,gemma-27b:zero_shot,25,11.0,3.06,0.04,14.1,0.71954,84.028125,65.5276,0.84834,2.461,66.5346,3.1272,0.39134,0.20332,0.55724,1113.76,0.0,1113.76,787.7154,99.08,1602.44,,550.0,35.977,4033.35,42.417,39385.77,2477.0,40061.0,0.8980554654,13.7290631787,100.6802126757,1.0588103143,11.0,3.06,0.04,14.1,0.71954,84.028125,65.5276,0.84834,2.461,66.5346,3.1272,0.39134,0.20332,0.55724,1113.76,0.0,1113.76,787.7154,99.08,1602.44,,11206.3745
gemma-27b,adversarial,cot,gemma-27b:cot,25,7.671641791,3.2537313433,0.0597014925,10.9850746269,0.6493432836,92.589375,86.3332,0.9514925373,3.0088059701,46.7440298507,1.9813432836,0.0587014925,0.04436,0.68136,1073.36,0.0,1073.36,860.006119403,241.5238095238,1398.2857142857,,514.0,43.506,5925.72,63.75,57620.41,10144.0,58728.0,0.7408050674,8.7522135949,100.9011033919,1.0855128729,7.671641791,3.2537313433,0.0597014925,10.9850746269,0.6493432836,92.589375,86.3332,0.9514925373,3.0088059701,46.7440298507,1.9813432836,0.0587014925,0.04436,0.68136,1073.36,0.0,1073.36,860.006119403,241.5238095238,1398.2857142857,,10803.730618
gemma-27b,adversarial,scot,gemma-27b:scot,25,7.76,2.22,0.02,10.0,0.77308,80.7002040816,64.9458333333,0.698,2.518,71.356,2.7324,0.44854,0.04648,0.65212,1152.52,0.0,1152.52,473.2148,390.72,1224.36,,388.0,38.654,3954.31,34.9,23660.74,9768.0,30609.0,1.2628311934,12.6760103238,129.1878205756,1.1401875265,7.76,2.22,0.02,10.0,0.77308,80.7002040816,64.9458333333,0.698,2.518,71.356,2.7324,0.44854,0.04648,0.65212,1152.52,0.0,1152.52,473.2148,390.72,1224.36,,11593.911255
gemma-27b,adversarial,few_shot,gemma-27b:few_shot,25,7.24,1.98,0.04,9.26,0.74674,84.0516666667,66.7120833333,0.77334,2.722,69.7642,2.7374,0.41364,0.044,0.66948,1329.72,0.0,1329.72,838.2484,1029.16,2612.2,,362.0,37.337,4034.48,38.667,41912.42,25729.0,65305.0,0.5717326392,5.5432202741,61.7790368272,0.5920986142,7.24,1.98,0.04,9.26,0.74674,84.0516666667,66.7120833333,0.77334,2.722,69.7642,2.7374,0.41364,0.044,0.66948,1329.72,0.0,1329.72,838.2484,1029.16,2612.2,,13363.58715
gemma-27b,atomic_swarm,zero_shot,gemma-27b:zero_shot,25,2.48,0.52,0.0,3.0,0.83174,75.1456,60.7388,0.51436,2.6672,76.3372,1.9386,0.37176,0.0866,0.53836,513.44,0.0,513.44,646.7532,0.0,1183.36,,124.0,41.587,3757.28,25.718,32337.66,0.0,29584.0,1.4057260681,4.1914548405,127.0037858302,0.8693212547,2.48,0.52,0.0,3.0,0.83174,75.1456,60.7388,0.51436,2.6672,76.3372,1.9386,0.37176,0.0866,0.53836,513.44,0.0,513.44,646.7532,0.0,1183.36,,5201.410076
